--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
463,Walt McKechnie,1975,1975,1,53,3,3,6,-6,8,2,0,1,0,3,0,0,36,8.3,,,mckecwa01
464,Wally Wilson,1948,1948,1,53,11,8,19,,18,10,1,0,0,7,1,0,,,,,wilsowa01
465,Paul Boutilier,1987,1987,1,52,5,9,14,-4,84,3,1,1,0,7,2,0,68,7.4,,,boutipa01
466,Doug Gibson,1974,1976,2,52,7,18,25,7,0,6,1,0,1,15,3,0,41,17.1,,,gibsodo01
467,Stan Jackson,1925,1926,2,52,8,7,15,,72,,,,1,,,,,,,,jacksst01
468,Zac Rinaldo,2016,2016,1,52,1,2,3,-5,83,1,0,0,0,2,0,0,38,2.6,431,8:18,rinalza01
469,Brandon Bochenski,2007,2008,2,51,11,17,28,5,20,8,3,0,2,15,2,0,102,10.8,720,14:07,bochebr01
470,Peter Ferraro,1999,2000,2,51,6,9,15,9,44,5,1,0,1,8,1,0,64,9.4,510,10:00,ferrape01
471,Bobby Allen,2007,2008,2,50,0,3,3,-3,12,0,0,0,0,2,0,1,24,0.0,592,11:51,allenbo01
472,Jeff Jillson,2004,2004,1,50,4,10,14,-1,35,3,1,0,1,7,3,0,80,5.0,894,17:53,jillsje01
473,Grigorijs Panteļejevs,1993,1995,3,50,8,6,14,-8,12,6,2,0,1,5,1,0,53,15.1,,,pantegr01
474,Barry Richter,1997,1997,1,50,5,13,18,-7,32,4,1,0,0,7,6,0,79,6.3,,,richtba01
475,Andre Savage,1999,2001,3,50,8,13,21,-6,10,6,2,0,1,10,3,0,79,10.1,692,13:51,savagan01
476,Bill Cupolo,1945,1945,1,49,11,14,25,,10,9,2,0,3,14,0,0,,,,,cupolbi01
477,Ted Graham,1936,1937,2,49,4,1,5,,37,4,0,0,3,1,0,0,,,,,grahate01
478,Ivan Huml,2002,2004,3,49,6,12,18,2,36,6,0,0,2,8,4,0,88,6.8,604,12:19,humliv01
479,Patrick Leahy,2004,2006,2,49,4,4,8,-1,19,4,0,0,0,4,0,0,48,8.3,424,8:39,leahypa01
480,Jason York,2007,2007,1,49,1,7,8,-14,32,1,0,0,0,6,0,1,27,3.7,641,13:04,yorkja01
481,Hago Harrington,1926,1928,2,48,8,4,12,,19,,,,1,,,,,,,,harriha01
482,Obs Heximer,1933,1933,1,48,7,5,12,,12,,,,1,,,,,,,,heximob01
483,Paul Runge,1931,1936,3,48,8,3,11,,22,5,2,1,1,2,0,0,,,,,rungepa01
484,Jeff Hoggan,2007,2008,2,47,0,2,2,-8,33,0,0,0,0,2,0,0,53,0.0,333,7:05,hoggaje01
485,Myles Lane,1929,1934,3,47,3,1,4,,21,2,0,0,0,1,0,0,,,,,lanemy01
486,Max Quackenbush,1951,1951,1,47,4,6,10,,26,3,1,0,1,6,0,0,,,,,quackma01
487,Ryan Donato,2018,2019,2,46,11,7,18,-9,4,6,5,0,0,5,2,0,99,11.1,602,13:05,donatry01
488,Matt Lashoff,2007,2009,3,46,1,7,8,-7,22,0,1,0,0,4,3,0,25,4.0,633,13:46,lashoma01
489,Ross Lowe,1950,1951,2,46,5,3,8,,40,4,1,0,1,2,1,0,,,,,lowero01
490,Murph Chamberlain,1943,1943,1,45,9,24,33,,67,8,1,0,2,23,1,0,,,,,chambmu01
491,Armand Gaudreault,1945,1945,1,45,15,9,24,,27,14,0,1,1,9,0,0,,,,,gaudrar01
492,Brett Harkins,1995,1997,2,45,4,15,19,-3,8,1,3,0,2,12,3,0,53,7.5,,,harkibr01
493,Guy Lapointe*,1984,1984,1,45,2,16,18,-2,34,1,1,0,1,4,11,1,57,3.5,,,lapoigu01
494,Eric Nickulas,1999,2006,4,45,7,10,17,-1,24,6,1,0,0,9,1,0,48,14.6,411,9:08,nickuer01
495,Willie O'Ree*,1958,1961,2,45,4,10,14,-18,26,4,0,0,2,10,0,0,62,6.5,,,oreewi01
496,Jackie Schmidt,1943,1943,1,45,6,7,13,,6,6,0,0,1,7,0,0,,,,,schmija01
497,Jack Shill,1935,1935,1,45,4,4,8,,22,4,0,0,0,3,1,0,,,,,shillja01
498,Zellio Toppazzini,1949,1951,3,45,6,7,13,,18,5,1,0,1,6,1,0,,,,,toppaze01
499,Sam Bettio,1950,1950,1,44,9,12,21,,34,8,1,0,1,12,0,0,,,,,bettisa01
500,Bun Cook*,1937,1937,1,44,4,5,9,,8,4,0,0,0,4,1,0,,,,,cookbu01
501,Dutch Hiller,1942,1943,2,44,7,10,17,,19,6,1,0,2,10,0,0,,,,,hilledu01
502,Joonas Kemppainen,2016,2016,1,44,2,3,5,-6,4,1,0,1,0,3,0,0,35,5.7,552,12:32,kemppjo01
503,Hooley Smith*,1937,1937,1,44,8,10,18,,36,7,1,0,1,10,0,0,,,,,smithho01
504,Jack Church,1946,1946,1,43,2,6,8,,28,2,0,0,1,6,0,0,,,,,churcja01
505,Fred Gordon,1928,1928,1,43,3,2,5,,42,,,,2,,,,,,,,gordofr01
506,Tom Songin,1979,1981,3,43,5,5,10,-2,22,4,1,0,1,5,0,0,42,11.9,,,songito01
507,Billy Coutu,1927,1927,1,42,1,1,2,,39,,,,0,,,,,,,,coutubi01
508,Terry Gray,1962,1962,1,42,8,7,15,-27,15,7,1,0,0,7,0,0,70,11.4,,,grayte01
509,Bert McInenly,1934,1936,3,42,2,1,3,,26,2,0,0,0,1,0,0,,,,,mcinebe01
510,Bob Davie,1934,1936,3,41,0,1,1,,25,0,0,0,0,1,0,0,,,,,daviebo01
511,Pär Lindholm,2020,2021,2,41,3,3,6,6,4,3,0,0,1,3,0,0,35,8.6,463,11:17,lindhpa01
512,Shaone Morrisonn,2003,2004,2,41,1,7,8,10,18,1,0,0,0,7,0,0,17,5.9,644,15:42,morrish01
513,Kevin Stevens,1996,1996,1,41,10,13,23,1,49,7,3,0,1,11,2,0,101,9.9,,,steveke01
514,Peter Cehlárik,2017,2020,4,40,5,6,11,4,10,4,1,0,1,5,1,0,41,12.2,522,13:03,cehlape01
515,Jean-Paul Gladu,1945,1945,1,40,6,14,20,,2,6,0,0,0,14,0,0,,,,,gladuje01
516,Roger Jenkins,1936,1936,1,40,2,6,8,,51,0,2,0,1,5,1,0,,,,,jenkiro01
517,Bill Derlago,1986,1986,1,39,5,16,21,6,15,3,1,1,1,13,3,0,40,12.5,,,derlabi01
518,Butch Goring,1985,1985,1,39,13,21,34,-8,6,9,2,2,2,12,8,1,85,15.3,,,gorinbu01
519,Jim Harrison,1969,1970,2,39,4,3,7,0,37,4,0,0,0,3,0,0,31,12.9,,,harriji01
520,Bill Jennings,1945,1945,1,39,20,14,34,,25,18,2,0,2,10,4,0,,,,,jennibi01
521,Joe Jerwa,1932,1937,3,39,3,5,8,,42,3,0,0,0,5,0,0,,,,,jerwajo01
522,Jim Schoenfeld,1984,1984,1,39,0,2,2,17,20,0,0,0,0,2,0,0,35,0.0,,,schoeji01
523,Gerry Shannon,1935,1936,2,39,1,2,3,,10,1,0,0,0,2,0,0,,,,,shannge01
524,Billy Taylor,1948,1948,1,39,4,16,20,,25,4,0,0,0,15,1,0,,,,,taylobi01
525,Matt Fraser,2014,2015,2,38,5,0,5,-5,17,5,0,0,1,0,0,0,42,11.9,388,10:12,frasema02
526,Andy Hilbert,2002,2004,3,38,3,3,6,-2,18,3,0,0,0,3,0,0,60,5.0,391,10:18,hilbean01
527,Antti Laaksonen,1999,2000,2,38,7,5,12,2,4,7,0,0,1,4,1,0,31,22.6,314,8:16,laaksan01
528,Bud Poile*,1950,1950,1,38,16,14,30,,6,14,2,0,1,14,0,0,,,,,poilebu01
529,Miroslav Šatan,2010,2010,1,38,9,5,14,8,12,9,0,0,1,5,0,0,59,15.3,599,15:46,satanmi01
530,Yan Stastny,2006,2007,2,38,1,5,6,-5,29,1,0,0,0,5,0,0,20,5.0,332,8:44,stastya01
531,Jack Studnicka,2020,2023,4,38,1,6,7,-7,10,1,0,0,0,6,0,0,52,1.9,476,12:32,studnja01
532,Sandy McCarthy,2004,2004,1,37,3,1,4,0,28,3,0,0,1,1,0,0,27,11.1,236,6:22,mccarsa01
533,Joe Mullen*,1996,1996,1,37,8,7,15,-2,0,4,4,0,1,6,1,0,60,13.3,,,mullejo01
534,Jack Pratt,1931,1932,2,37,2,0,2,,42,,,,0,,,,,,,,prattja01
535,Vic Ripley,1933,1934,2,37,4,6,10,,25,2,0,0,1,1,0,0,,,,,riplevi01
536,Petri Skriko,1991,1992,2,37,6,14,20,1,15,4,2,0,3,10,4,0,93,6.5,,,skrikpe01
537,Chris Taylor,1999,1999,1,37,3,5,8,-3,12,2,0,1,0,5,0,0,60,5.0,533,14:24,tayloch01
538,Patrick Traverse,2001,2001,1,37,2,6,8,4,14,1,1,0,1,3,3,0,39,5.1,616,16:38,travepa01
539,Morris Lukowich,1985,1986,2,36,6,12,18,9,31,6,0,0,1,11,1,0,54,11.1,,,lukowmo01
540,Andrew McKim,1993,1994,2,36,1,4,5,-8,4,1,0,0,0,3,1,0,34,2.9,,,mckiman01
541,Doug Doull,2004,2004,1,35,0,1,1,2,132,0,0,0,0,1,0,0,4,0.0,99,2:50,doulldo01
542,Ray Gariepy,1954,1954,1,35,1,6,7,,39,1,0,0,0,6,0,0,,,,,gariera01
543,Lee Goren,2001,2003,2,35,4,1,5,-5,14,1,3,0,0,1,0,0,24,16.7,208,5:56,gorenle01
544,Lionel Heinrich,1956,1956,1,35,1,1,2,,33,1,0,0,0,1,0,0,,,,,heinrli01
545,Tommy Lehman,1988,1989,2,35,5,5,10,-7,16,3,1,1,1,4,1,0,31,16.1,,,lehmato01
546,Gerry Ouellette,1961,1961,1,35,5,4,9,-7,0,5,0,0,0,4,0,0,41,12.2,,,ouellge01
547,Scott Pellerin,2002,2002,1,35,1,5,6,-6,6,1,0,0,0,4,1,0,41,2.4,407,11:38,pellesc01
548,Bruce Shoebottom,1988,1991,4,35,1,4,5,1,53,1,0,0,0,4,0,0,24,4.2,,,shoebbr01
549,Buddy Boone,1958,1958,1,34,5,3,8,,28,4,1,0,0,3,0,0,,,,,boonebu01
550,Craig Cunningham,2014,2015,2,34,2,1,3,-4,2,1,0,1,0,1,0,0,35,5.7,342,10:04,cunnicr01
551,Seth Griffith,2015,2016,2,34,6,5,11,-6,10,5,1,0,1,2,3,0,35,17.1,443,13:02,griffse01
552,Mats Näslund,1995,1995,1,34,8,14,22,-4,4,6,2,0,1,5,9,0,48,16.7,,,nasluma01
553,Adam Brown,1952,1952,1,33,8,9,17,,6,7,1,0,2,7,2,0,,,,,brownad01
554,Gerry Geran,1926,1926,1,33,5,1,6,,6,,,,0,,,,,,,,gerange01
555,Bill Goldsworthy,1965,1967,3,33,6,6,12,-6,30,6,0,0,0,5,1,0,58,10.3,,,goldsbi01
556,Don Grosso,1947,1947,1,33,0,2,2,,2,0,0,0,0,2,0,0,,,,,grossdo01
557,Jay Henderson,1999,2001,3,33,1,3,4,-1,37,1,0,0,0,3,0,0,34,2.9,199,6:02,hendeja01
558,Rich LeDuc,1973,1974,2,33,4,4,8,2,14,4,0,0,0,4,0,0,35,11.4,,,leducri01
559,Ross Lonsberry,1967,1969,3,33,2,3,5,1,16,2,0,0,0,3,0,0,52,3.8,,,lonsbro01
560,Krzysztof Oliwa,2003,2003,1,33,0,0,0,-4,110,0,0,0,0,0,0,0,11,0.0,131,3:58,oliwakr01
561,Marc Potvin,1995,1996,2,33,0,1,1,-1,16,0,0,0,0,1,0,0,18,0.0,,,potvima01
562,Matt Ravlich,1963,1973,3,33,1,2,3,-1,2,1,0,0,0,2,0,0,16,6.3,,,ravlima01
563,George Redding,1925,1926,2,33,3,2,5,,10,,,,0,,,,,,11,,reddige01
564,Charles Cahill,1926,1927,2,32,0,1,1,,9,,,,0,,,,,,,,cahilch01
565,Mike Forbes,1978,1978,1,32,0,4,4,-5,15,0,0,0,0,2,2,0,22,0.0,,,forbemi01
566,Yip Foster,1932,1932,1,32,1,2,3,,12,,,,0,,,,,,,,fosteyi01
567,Henry Harris,1931,1931,1,32,2,4,6,,20,,,,0,,,,,,,,harrihe01
568,Lorne Duguid,1936,1937,2,31,2,4,6,,4,2,0,0,1,3,1,0,,,,,duguilo01
569,Joe Hulbig,2000,2001,2,31,2,2,4,-11,12,2,0,0,0,2,0,0,15,13.3,238,7:40,hulbijo01
570,Babe Pratt*,1947,1947,1,31,4,4,8,,25,4,0,0,0,4,0,0,,,,,prattba01
571,Gino Rozzini,1945,1945,1,31,5,10,15,,20,5,0,0,0,9,0,1,,,,,rozzigi01
572,Norm Shay,1925,1926,2,31,2,4,6,,16,,,,1,,,,,,,,shayno01
573,Urho Vaakanainen,2019,2022,4,31,0,6,6,-2,6,0,0,0,0,6,0,0,34,0.0,562,18:08,vaakaur01
574,Don Ward,1960,1960,1,31,0,1,1,-1,18,0,0,0,0,1,0,0,11,0.0,,,warddo01
575,Paul Haynes,1935,1935,1,30,4,3,7,,8,4,0,0,1,3,0,0,,,,,haynepa01
576,Brandon Smith,1999,2001,3,30,3,4,7,-3,10,2,1,0,0,3,1,0,28,10.7,497,16:34,smithbr04
577,Scott Arniel,1992,1992,1,29,5,3,8,5,20,5,0,0,1,3,0,0,34,14.7,,,arniesc01
578,Jakob Forsbacka Karlsson,2017,2019,2,29,3,6,9,1,2,3,0,0,0,5,1,0,21,14.3,339,11:41,forsbja01
579,Bill Hutton,1930,1931,2,29,2,0,2,,4,,,,0,,,,,,,,huttobi01
580,Parker MacDonald,1966,1966,1,29,6,4,10,-22,6,4,1,1,0,2,2,0,69,8.7,,,macdopa01
581,Ed Panagabko,1956,1957,2,29,0,3,3,,38,0,0,0,0,2,0,1,,,,,panaged01
582,Chris Winnes,1992,1993,2,29,1,4,5,-5,6,1,0,0,0,3,1,0,22,4.5,,,winnech01
583,Wade Campbell,1986,1988,3,28,0,4,4,1,60,0,0,0,0,4,0,0,23,0.0,,,campbwa01
584,Bud Cook,1932,1932,1,28,4,4,8,,14,,,,0,,,,,,,,cookbu02
585,Bill Speer,1970,1971,2,28,1,3,4,7,8,1,0,0,0,2,1,0,5,20.0,,,speerbi01
586,Gordie Bruce,1941,1946,3,27,4,9,13,,13,4,0,0,0,9,0,0,,,,,brucego01
587,Jarmo Kekäläinen,1990,1991,2,27,4,3,7,2,14,4,0,0,1,2,1,0,19,21.1,,,kekalja01
588,Fred Knipscheer,1994,1995,2,27,6,3,9,4,16,6,0,0,2,2,0,1,35,17.1,,,knipsfr01
589,Mark Marquess,1947,1947,1,27,5,4,9,,6,5,0,0,1,4,0,0,,,,,marquma01
590,Marty McSorley,2000,2000,1,27,2,3,5,2,62,2,0,0,0,2,1,0,24,8.3,379,14:01,mcsorma01
591,Tyler Randell,2016,2016,1,27,6,0,6,-2,47,6,0,0,1,0,0,0,18,33.3,189,6:59,randety01
592,Brett Ritchie,2020,2020,1,27,2,4,6,-3,21,2,0,0,1,3,1,0,34,5.9,281,10:24,ritchbr01
593,Floyd Smith,1955,1957,2,27,0,1,1,,4,0,0,0,0,1,0,0,,,,,smithfl01
594,Phil Von Stefenelli,1996,1996,1,27,0,4,4,2,16,0,0,0,0,4,0,0,20,0.0,,,vonstph01
595,Lou Crawford,1990,1992,2,26,2,1,3,-5,29,2,0,0,0,1,0,0,20,10.0,,,crawflo01
596,Harry Meeking,1927,1927,1,26,1,0,1,,4,,,,0,,,,,,,,meekiha01
597,Alex Motter,1935,1936,2,26,1,4,5,,4,1,0,0,0,2,2,0,,,,,motteal01
598,Joe Murphy,2000,2000,1,26,7,7,14,-7,41,4,3,0,0,4,3,0,68,10.3,396,15:13,murphjo01
599,Werner Schnarr,1925,1926,2,26,0,0,0,,0,,,,0,,,,,,,,schnawe01
600,Oskar Steen,2021,2023,3,26,3,4,7,-2,8,3,0,0,0,4,0,0,36,8.3,289,11:07,steenos01
601,Bill Touhey,1932,1932,1,26,5,2,7,,14,,,,0,,,,,,,,touhebi01
602,Billy Burch*,1933,1933,1,25,3,1,4,,4,,,,3,,,,,,,,burchbi01
603,Lorne Davis,1956,1960,2,25,1,2,3,2,10,1,0,0,0,2,0,0,10,10.0,,,davislo01
604,Garnet Hathaway,2023,2023,1,25,4,2,6,-1,17,4,0,0,2,1,0,1,18,22.2,277,11:04,hathaga01
605,Ray Maluta,1976,1977,2,25,2,3,5,1,6,2,0,0,0,2,1,0,26,7.7,,,malutra01
606,Sergei Zholtok,1993,1994,2,25,2,2,4,-6,2,1,1,0,0,2,0,0,27,7.4,,,zholtse01
607,Gary Aldcorn,1961,1961,1,24,2,3,5,-4,12,2,0,0,1,3,0,0,26,7.7,,,aldcoga01
608,Harold Darragh,1931,1931,1,24,2,4,6,,6,,,,2,,,,,,,,darraha01
609,Barry Gibbs,1968,1969,2,24,0,0,0,-4,4,0,0,0,0,0,0,0,6,0.0,,,gibbsba01
610,Tomáš Kaberle,2011,2011,1,24,1,8,9,6,2,1,0,0,0,5,3,0,31,3.2,510,21:15,kaberto01
611,Russ Kopak,1944,1944,1,24,7,9,16,,0,7,0,0,1,9,0,0,,,,,kopakru01
612,Tom McCarthy,1961,1961,1,24,4,5,9,-16,0,4,0,0,0,5,0,0,38,10.5,,,mccarto01
613,Aldo Palazzari,1944,1944,1,24,6,3,9,,4,6,0,0,0,3,0,0,,,,,palazal01
614,Alexei Zhamnov,2006,2006,1,24,1,9,10,-4,30,1,0,0,1,5,4,0,37,2.7,389,16:12,zhamnal01
615,Dennis Bonvie,2002,2002,1,23,1,2,3,3,84,1,0,0,0,2,0,0,5,20.0,117,5:05,bonvide01
616,Colby Cave,2018,2019,2,23,1,4,5,-1,10,1,0,0,0,4,0,0,20,5.0,298,12:58,caveco01
617,Cy Denneny*,1929,1929,1,23,1,2,3,,2,,,,1,,,,,,,,dennecy01
618,Simon Gagné,2015,2015,1,23,3,1,4,0,4,3,0,0,1,1,0,0,27,11.1,260,11:18,gagnesi01
619,Johnny Gagnon,1935,1935,1,23,1,2,3,,9,1,0,0,1,2,0,0,,,,,gagnojo01
620,Bob Gracie,1934,1934,1,23,2,6,8,,14,2,0,0,1,5,1,0,,,,,gracibo01
621,Pavel Kolařík,2001,2002,2,23,0,0,0,-2,10,0,0,0,0,0,0,0,7,0.0,176,7:39,kolarpa01
622,Daniel Lacroix,1995,1995,1,23,1,0,1,-2,38,1,0,0,0,0,0,0,14,7.1,,,lacroda01
623,Jakub Lauko,2023,2023,1,23,4,3,7,2,11,4,0,0,1,3,0,0,17,23.5,204,8:52,laukoja01
624,Doug Morrison,1980,1985,4,23,7,3,10,3,15,5,2,0,0,3,0,0,33,21.2,,,morrido02
625,Dmitry Orlov,2023,2023,1,23,4,13,17,10,12,3,1,0,0,9,3,1,47,8.5,511,22:13,orlovdm01
626,John Emmons,2002,2002,1,22,0,2,2,-4,16,0,0,0,0,2,0,0,20,0.0,178,8:04,emmonjo01
627,Red Green,1929,1929,1,22,0,0,0,,14,,,,0,,,,,,,,greenre01
628,Dave Hynes,1974,1975,2,22,4,0,4,3,2,4,0,0,0,0,0,0,16,25.0,,,hynesda01
629,Daniel Marois,1994,1994,1,22,7,3,10,-4,18,4,3,0,0,2,1,0,32,21.9,,,maroida01
630,Pat McReavy,1939,1942,4,22,0,2,2,,4,0,0,0,0,2,0,0,,,,,mcreapa01
631,Davis Payne,1996,1997,2,22,0,1,1,-4,14,0,0,0,0,0,1,0,10,0.0,,,payneda01
632,Graeme Townshend,1990,1991,2,22,2,5,7,0,19,2,0,0,0,5,0,0,13,15.4,,,townsgr01
633,Eric Weinrich,2001,2001,1,22,1,5,6,-8,10,0,1,0,1,3,2,0,28,3.6,569,25:52,weinrer01
634,Tyler Bertuzzi,2023,2023,1,21,4,12,16,4,6,1,3,0,0,10,2,0,45,8.9,347,16:30,bertuty01
635,John Byce,1991,1992,2,21,2,3,5,0,6,1,1,0,0,3,0,0,15,13.3,,,bycejo01
636,Kevin Dallman,2006,2006,1,21,0,1,1,1,8,0,0,0,0,0,1,0,42,0.0,407,19:24,dallmke01
637,Stephen Kraftcheck,1951,1951,1,21,0,0,0,,8,0,0,0,0,0,0,0,,,,,kraftst01
638,Colton Orr,2004,2006,2,21,0,0,0,-1,27,0,0,0,0,0,0,0,1,0.0,39,1:50,orrco01
639,J.P. Parise,1966,1967,2,21,2,2,4,-5,10,2,0,0,0,2,0,0,27,7.4,,,parisjp01
640,Stéphane Richer,1993,1993,1,21,1,4,5,-6,18,1,0,0,1,4,0,0,22,4.5,,,richest01
641,Lee Stempniak,2016,2019,2,21,3,7,10,0,4,3,0,0,1,7,0,0,26,11.5,307,14:37,stemple01
642,Darren Banks,1993,1994,2,20,2,2,4,5,73,2,0,0,0,2,0,0,18,11.1,,,banksda01
643,Brian Gionta,2018,2018,1,20,2,5,7,-1,2,1,1,0,1,3,2,0,42,4.8,261,13:04,giontbr01
644,Zach Hamill,2010,2012,3,20,0,4,4,5,4,0,0,0,0,4,0,0,15,0.0,219,10:58,hamilza01
645,Ed Barry,1947,1947,1,19,1,3,4,,2,1,0,0,0,3,0,0,,,,,barryed01
646,Al Nicholson,1956,1957,2,19,0,1,1,,2,0,0,0,0,1,0,0,,,,,nichoal01
647,Marty Reasoner,2006,2006,1,19,2,6,8,-2,8,1,1,0,0,5,1,0,39,5.1,288,15:09,reasoma01
648,Alan Rittinger,1944,1944,1,19,3,7,10,,0,3,0,0,0,7,0,0,,,,,rittial01
649,Al Shields,1937,1937,1,19,0,4,4,,12,0,0,0,0,3,1,0,,,,,shielal01
650,Barry Smith,1976,1976,1,19,1,0,1,-5,2,1,0,0,0,0,0,0,8,12.5,,,smithba01
651,Shayne Stevenson,1991,1992,2,19,0,1,1,-3,28,0,0,0,0,1,0,0,11,0.0,,,stevesh01
652,Ray Barry,1952,1952,1,18,1,2,3,,6,1,0,0,0,2,0,0,,,,,barryra01
653,Chris Bourque,2013,2013,1,18,1,3,4,-6,6,1,0,0,1,0,3,0,24,4.2,217,12:05,bourqch01
654,Paul Coffey*,2001,2001,1,18,0,4,4,-6,30,0,0,0,0,3,1,0,28,0.0,341,18:57,coffepa01
655,Nick Holden,2018,2018,1,18,1,4,5,-2,0,1,0,0,0,1,3,0,26,3.8,343,19:05,holdeni01
656,Josh Langfeld,2006,2006,1,18,0,1,1,-6,10,0,0,0,0,1,0,0,32,0.0,169,9:24,langfjo01
657,Craig MacDonald,2004,2004,1,18,0,3,3,0,8,0,0,0,0,3,0,0,17,0.0,157,8:42,macdocr01
658,Nick Mickoski,1960,1960,1,18,1,0,1,-1,2,1,0,0,0,0,0,0,11,9.1,,,mickoni01
659,Jay Pandolfo,2013,2013,1,18,0,0,0,-2,2,0,0,0,0,0,0,0,11,0.0,163,9:04,pandoja01
660,Eric Pettinger,1929,1929,1,18,0,0,0,,17,,,,0,,,,,,,,pettier01
661,Gord Redahl,1959,1959,1,18,0,1,1,,0,0,0,0,0,1,0,0,,,,,redahgo01
662,Drew Stafford,2017,2017,1,18,4,4,8,8,12,3,1,0,2,4,0,0,41,9.8,257,14:16,staffdr01
663,Ron Sutter,1996,1996,1,18,5,7,12,10,24,4,0,1,0,6,0,1,34,14.7,,,suttero01
664,Tommy Wingels,2018,2018,1,18,2,3,5,-1,2,2,0,0,0,3,0,0,19,10.5,215,11:55,wingeto01
665,Archie Briden,1927,1927,1,17,1,1,2,,4,,,,0,,,,,,,,bridear01
666,Nathan Dempsey,2007,2007,1,17,0,1,1,-2,6,0,0,0,0,1,0,0,4,0.0,169,9:57,dempsna01
667,Benoît Hogue,2002,2002,1,17,4,4,8,-3,9,4,0,0,1,3,1,0,17,23.5,232,13:38,hoguebe01
668,Ron Hoover,1990,1991,2,17,4,0,4,-2,31,4,0,0,1,0,0,0,19,21.1,,,hoovero01
669,Duke Keats*,1927,1927,1,17,4,4,8,,20,,,,2,,,,,,,,keatsdu01
670,Samuel Påhlsson,2001,2001,1,17,1,1,2,-5,6,1,0,0,0,1,0,0,13,7.7,243,14:19,pahlssa01
671,Ed Reigle,1951,1951,1,17,0,2,2,,25,0,0,0,0,2,0,0,,,,,reigled01
672,Phil Stevens,1926,1926,1,17,0,0,0,,0,,,,0,,,,,,,,steveph01
673,Bill Thoms,1945,1945,1,17,4,2,6,,0,4,0,0,0,2,0,0,,,,,thomsbi01
674,Kris Vernarsky,2003,2004,2,17,1,0,1,-3,2,1,0,0,0,0,0,0,18,5.6,163,9:36,vernakr01
675,Trent Whitfield,2010,2012,2,17,0,1,1,-2,7,0,0,0,0,1,0,0,16,0.0,191,11:13,whitftr01
676,Greg Zanon,2012,2012,1,17,1,1,2,4,4,1,0,0,1,1,0,0,14,7.1,270,15:54,zanongr01
677,Billy Boucher,1927,1927,1,16,2,0,2,,14,,,,1,,,,,,,,bouchbi01
678,Eddie Burke,1932,1932,1,16,3,0,3,,12,,,,0,,,,,,,,burkeed01
679,Matt Hervey,1992,1992,1,16,0,1,1,-5,55,0,0,0,0,1,0,0,8,0.0,,,hervema01
680,Zdeněk Kutlák,2001,2004,3,16,1,2,3,-4,4,1,0,0,0,2,0,0,8,12.5,205,12:49,kutlazd01
681,Marquis Mathieu,1999,2001,3,16,0,2,2,-3,14,0,0,0,0,2,0,0,7,0.0,109,6:50,mathima01
682,Dave Scatchard,2006,2006,1,16,4,6,10,-2,28,3,1,0,0,0,6,0,40,10.0,271,16:56,scatcda01
683,Cliff Thompson,1942,1949,2,16,0,1,1,,2,0,0,0,0,1,0,0,,,,,thompcl01
684,Murray Balfour,1965,1965,1,15,0,2,2,-7,26,0,0,0,0,1,1,0,41,0.0,,,balfomu01
685,Sergei Gonchar,2004,2004,1,15,4,5,9,6,12,2,2,0,0,4,1,0,34,11.8,383,25:32,gonchse01
686,Gord Hynes,1992,1992,1,15,0,5,5,8,6,0,0,0,0,5,0,0,16,0.0,,,hynesgo01
687,Doug Kostynski,1984,1985,2,15,3,1,4,3,4,3,0,0,0,1,0,0,12,25.0,,,kostydo01
688,Guy Labrie,1944,1944,1,15,2,7,9,,2,2,0,0,0,5,1,1,,,,,labrigu01
689,Mike Millar,1990,1990,1,15,1,4,5,-2,0,1,0,0,0,4,0,0,18,5.6,,,millami01
690,Ray Neufeld,1989,1990,2,15,1,3,4,-2,28,1,0,0,0,3,0,0,17,5.9,,,neufera01
691,Michael Nylander,2004,2004,1,15,1,11,12,3,14,1,0,0,1,7,4,0,29,3.4,236,15:43,nylanmi01
692,Joel Prpic,1998,2000,2,15,0,3,3,-6,2,0,0,0,0,3,0,0,13,0.0,95,6:47,prpicjo01
693,C.J. Young,1993,1993,1,15,4,5,9,1,12,4,0,0,1,5,0,0,22,18.2,,,youngcj01
694,Barry Ashbee,1966,1966,1,14,0,3,3,-8,14,0,0,0,0,3,0,0,16,0.0,,,ashbeba01
695,Rod Graham,1975,1975,1,14,2,1,3,0,7,1,1,0,0,1,0,0,7,28.6,,,graharo01
696,Moe Lemay,1988,1989,2,14,0,0,0,-7,23,0,0,0,0,0,0,0,8,0.0,,,lemaymo01
697,Andrej Meszároš,2014,2014,1,14,2,3,5,4,6,1,1,0,0,3,0,0,22,9.1,265,18:54,meszaan01
698,Paul Postma,2018,2018,1,14,0,1,1,-2,2,0,0,0,0,1,0,0,14,0.0,143,10:14,postmpa01
699,Brian Propp,1990,1990,1,14,3,9,12,2,10,2,0,1,0,6,3,0,45,6.7,,,proppbr01
700,Martin Samuelsson,2003,2004,2,14,0,1,1,-2,2,0,0,0,0,1,0,0,10,0.0,127,9:06,samuema01
701,Zachary Senyshyn,2019,2021,3,14,1,2,3,0,2,1,0,0,0,2,0,0,15,6.7,138,9:51,senysza01
